sale_id,store_id,product_id,date,quantity,unit_price
SL01690,ST03,PD030,2024-04-11,1,1814
SL01691,ST02,PD026,2024-01-12,7,10576
SL01692,ST01,PD034,2024-06-07,11,492
SL01693,ST06,PD036,2024-06-01,10,2507
SL01694,ST06,PD040,2024-03-04,10,460
SL01695,ST06,PD033,2024-08-12,3,1390
SL01696,ST02,PD004,2024-10-29,9,4324
SL01697,ST01,PD006,2024-04-16,1,5275
SL01698,ST05,PD001,2024-05-19,4,3754
SL01699,ST05,PD014,2024-03-02,5,412
SL01700,ST05,PD006,2024-12-27,9,5275
SL01701,ST01,PD008,2024-12-24,11,3556
SL01702,ST05,PD029,2024-07-29,4,29306
SL01703,ST01,PD013,2024-11-16,6,432
SL01704,ST04,PD001,2024-05-23,10,3754
SL01705,ST01,PD022,2024-05-24,5,4319
SL01706,ST02,PD016,2024-08-13,2,1467
SL01707,ST02,PD038,2024-10-19,9,952
SL01708,ST02,PD001,2024-12-27,9,3754
SL01709,ST06,PD018,2024-05-15,2,5356
SL01710,ST01,PD027,2024-12-11,7,15892
SL01711,ST02,PD038,2024-12-16,7,952
SL01712,ST03,PD012,2024-01-30,9,655
SL01713,ST03,PD034,2024-02-28,11,492
SL01714,ST02,PD028,2024-03-08,4,8913
SL01715,ST01,PD033,2024-04-10,8,1390
SL01716,ST06,PD001,2024-06-12,8,3754
SL01717,ST01,PD019,2024-01-20,4,1711
SL01718,ST04,PD031,2024-03-22,3,4109
SL01719,ST06,PD027,2024-06-20,10,15892
SL01720,ST01,PD018,2024-06-16,3,5356
SL01721,ST05,PD024,2024-04-17,9,26387
SL01722,ST01,PD023,2024-08-08,4,2300
SL01723,ST04,PD021,2024-09-21,2,1492
SL01724,ST04,PD008,2024-05-24,5,3556
SL01725,ST04,PD028,2024-09-13,5,8913
SL01726,ST01,PD031,2024-04-07,3,4109
SL01727,ST01,PD040,2024-02-21,1,460
SL01728,ST05,PD012,2024-11-28,2,655
SL01729,ST05,PD022,2024-12-11,6,4319
SL01730,ST01,PD008,2024-10-09,6,3556
SL01731,ST01,PD034,2024-03-02,1,492
SL01732,ST03,PD007,2024-07-15,1,6571
SL01733,ST02,PD009,2024-07-08,4,5020
SL01734,ST06,PD022,2024-10-30,7,4319
SL01735,ST02,PD033,2024-09-18,10,1390
SL01736,ST01,PD001,2024-05-18,1,3754
SL01737,ST01,PD035,2024-03-12,12,3801
SL01738,ST03,PD016,2024-08-07,4,1467
SL01739,ST04,PD006,2024-09-10,7,5275
SL01740,ST01,PD026,2024-03-14,8,10576
SL01741,ST04,PD007,2024-10-14,10,6571
SL01742,ST04,PD012,2024-09-27,11,655
SL01743,ST05,PD036,2024-05-20,8,2507
SL01744,ST06,PD033,2024-08-23,2,1390
SL01745,ST01,PD035,2024-11-11,4,3801
SL01746,ST02,PD035,2024-06-06,8,3801
SL01747,ST06,PD029,2024-01-24,6,29306
SL01748,ST01,PD006,2024-11-27,12,5275
SL01749,ST04,PD017,2024-04-29,1,5732
SL01750,ST05,PD041,2024-01-16,3,2034
SL01751,ST02,PD034,2024-02-18,4,492
SL01752,ST06,PD008,2024-02-10,12,3556
SL01753,ST05,PD020,2024-03-29,5,5655
SL01754,ST01,PD041,2024-06-03,12,2034
SL01755,ST01,PD015,2024-05-20,5,691
SL01756,ST04,PD020,2024-10-17,8,5655
SL01757,ST06,PD035,2024-10-28,5,3801
SL01758,ST03,PD010,2024-10-15,7,6383
SL01759,ST03,PD015,2024-10-23,1,691
SL01760,ST01,PD002,2024-10-29,8,4529
SL01761,ST05,PD027,2024-11-07,4,15892
SL01762,ST03,PD016,2024-07-03,1,1467
SL01763,ST03,PD004,2024-02-23,10,4324
SL01764,ST01,PD024,2024-12-07,2,26387
SL01765,ST06,PD013,2024-01-23,4,432
SL01766,ST04,PD002,2024-07-18,7,4529
SL01767,ST04,PD005,2024-01-03,7,912
SL01768,ST04,PD007,2024-12-16,12,6571
SL01769,ST05,PD026,2024-05-17,7,10576
SL01770,ST06,PD020,2024-10-02,11,5655
SL01771,ST06,PD009,2024-01-16,10,5020
SL01772,ST04,PD034,2024-03-05,9,492
SL01773,ST05,PD020,2024-02-06,9,5655
SL01774,ST05,PD007,2024-07-18,10,6571
SL01775,ST05,PD026,2024-03-12,4,10576
SL01776,ST03,PD018,2024-05-11,1,5356
SL01777,ST03,PD021,2024-08-13,3,1492
SL01778,ST04,PD020,2024-08-24,3,5655
SL01779,ST02,PD006,2024-10-19,7,5275
SL01780,ST06,PD013,2024-07-25,3,432
SL01781,ST06,PD002,2024-10-25,2,4529
SL01782,ST01,PD027,2024-12-04,5,15892
SL01783,ST06,PD038,2024-05-30,2,952
SL01784,ST06,PD031,2024-12-24,3,4109
SL01785,ST01,PD013,2024-11-15,1,432
SL01786,ST04,PD005,2024-01-29,12,912
SL01787,ST04,PD025,2024-09-26,7,16385
SL01788,ST04,PD016,2024-03-09,2,1467
SL01789,ST03,PD035,2024-10-11,10,3801
SL01790,ST03,PD014,2024-09-19,5,412
SL01791,ST03,PD004,2024-09-03,1,4324
SL01792,ST06,PD024,2024-08-21,2,26387
SL01793,ST04,PD011,2024-06-11,7,492
SL01794,ST04,PD023,2024-12-20,5,2300
SL01795,ST06,PD007,2024-08-07,6,6571
SL01796,ST04,PD026,2024-08-02,8,10576
SL01797,ST03,PD007,2024-08-22,2,6571
SL01798,ST01,PD006,2024-03-12,1,5275
SL01799,ST01,PD032,2024-02-23,9,3341
SL01800,ST06,PD002,2024-06-21,11,4529
SL01801,ST05,PD034,2024-04-08,6,492
SL01802,ST04,PD037,2024-09-08,11,2709
SL01803,ST02,PD038,2024-07-28,3,952
SL01804,ST06,PD024,2024-06-22,3,26387
SL01805,ST04,PD023,2024-08-03,2,2300
SL01806,ST01,PD023,2024-12-30,12,2300
SL01807,ST02,PD016,2024-06-26,10,1467
SL01808,ST05,PD041,2024-11-26,5,2034
SL01809,ST01,PD035,2024-09-21,7,3801
SL01810,ST05,PD005,2024-08-08,11,912
SL01811,ST05,PD041,2024-04-07,1,2034
SL01812,ST02,PD017,2024-05-23,3,5732
SL01813,ST05,PD011,2024-11-04,11,492
SL01814,ST05,PD032,2024-07-10,4,3341
SL01815,ST01,PD009,2024-12-19,12,5020
SL01816,ST01,PD001,2024-12-30,4,3754
SL01817,ST05,PD015,2024-10-05,10,691
SL01818,ST01,PD014,2024-10-16,1,412
SL01819,ST01,PD018,2024-01-25,4,5356
SL01820,ST04,PD032,2024-06-25,9,3341
SL01821,ST06,PD020,2024-12-02,10,5655
SL01822,ST01,PD002,2024-06-04,1,4529
SL01823,ST04,PD022,2024-06-19,12,4319
SL01824,ST02,PD001,2024-06-29,8,3754
SL01825,ST04,PD036,2024-01-20,11,2507
SL01826,ST01,PD039,2024-11-08,6,2854
SL01827,ST01,PD040,2024-03-14,11,460
SL01828,ST06,PD030,2024-11-04,10,1814
SL01829,ST03,PD001,2024-07-19,4,3754
SL01830,ST05,PD026,2024-02-04,10,10576
SL01831,ST01,PD037,2024-09-21,4,2709
SL01832,ST04,PD034,2024-05-16,9,492
SL01833,ST02,PD035,2024-07-13,3,3801
SL01834,ST05,PD027,2024-07-31,2,15892
SL01835,ST06,PD027,2024-04-09,7,15892
SL01836,ST06,PD029,2024-08-31,2,29306
SL01837,ST06,PD030,2024-08-22,6,1814
SL01838,ST05,PD012,2024-07-29,12,655
SL01839,ST06,PD037,2024-06-02,11,2709
SL01840,ST06,PD012,2024-07-15,10,655
SL01841,ST03,PD007,2024-05-19,12,6571
SL01842,ST06,PD035,2024-11-10,8,3801
SL01843,ST05,PD035,2024-02-15,11,3801
SL01844,ST03,PD041,2024-02-19,12,2034
SL01845,ST03,PD009,2024-06-16,3,5020
SL01846,ST04,PD029,2024-01-19,6,29306
SL01847,ST05,PD003,2024-08-29,6,6235
SL01848,ST01,PD022,2024-06-13,7,4319
SL01849,ST03,PD011,2024-05-31,9,492
SL01850,ST05,PD006,2024-10-01,9,5275
SL01851,ST04,PD025,2024-09-21,10,16385
SL01852,ST01,PD024,2024-02-21,4,26387
SL01853,ST01,PD037,2024-10-22,4,2709
SL01854,ST04,PD034,2024-02-01,8,492
SL01855,ST06,PD018,2024-02-11,5,5356
SL01856,ST01,PD011,2024-02-21,4,492
SL01857,ST05,PD018,2024-12-02,9,5356
SL01858,ST02,PD020,2024-10-09,12,5655
SL01859,ST05,PD012,2024-12-05,2,655
SL01860,ST01,PD020,2024-05-29,7,5655
SL01861,ST03,PD012,2024-08-31,9,655
SL01862,ST06,PD028,2024-04-10,6,8913
SL01863,ST02,PD029,2024-04-20,7,29306
SL01864,ST04,PD011,2024-04-26,4,492
SL01865,ST05,PD004,2024-12-04,10,4324
SL01866,ST02,PD001,2024-06-05,6,3754
SL01867,ST03,PD019,2024-07-22,11,1711
SL01868,ST03,PD033,2024-05-07,3,1390
SL01869,ST06,PD005,2024-01-22,10,912
SL01870,ST03,PD021,2024-11-03,7,1492
SL01871,ST04,PD036,2024-02-22,8,2507
SL01872,ST06,PD030,2024-12-06,4,1814
SL01873,ST04,PD004,2024-10-16,1,4324
SL01874,ST05,PD037,2024-02-08,12,2709
SL01875,ST05,PD037,2024-11-24,11,2709
SL01876,ST03,PD033,2024-07-22,8,1390
SL01877,ST01,PD027,2024-08-26,1,15892
SL01878,ST05,PD039,2024-07-09,2,2854
SL01879,ST01,PD006,2024-04-20,12,5275
SL01880,ST04,PD023,2024-03-24,6,2300
SL01881,ST06,PD031,2024-07-22,3,4109
SL01882,ST01,PD005,2024-11-16,10,912
SL01883,ST02,PD003,2024-09-26,1,6235
SL01884,ST04,PD023,2024-10-29,12,2300
SL01885,ST03,PD022,2024-01-12,1,4319
SL01886,ST03,PD004,2024-06-01,5,4324
SL01887,ST03,PD005,2024-08-06,7,912
SL01888,ST01,PD016,2024-07-10,12,1467
SL01889,ST02,PD029,2024-09-11,6,29306
SL01890,ST02,PD028,2024-04-05,1,8913
SL01891,ST01,PD011,2024-08-18,6,492
SL01892,ST05,PD035,2024-04-01,9,3801
SL01893,ST05,PD014,2024-12-24,1,412
SL01894,ST02,PD021,2024-08-23,1,1492
SL01895,ST06,PD008,2024-04-26,11,3556
SL01896,ST06,PD031,2024-07-19,12,4109
SL01897,ST06,PD002,2024-08-21,3,4529
SL01898,ST06,PD001,2024-04-20,3,3754
SL01899,ST05,PD018,2024-11-07,4,5356
SL01900,ST02,PD010,2024-11-27,8,6383
SL01901,ST03,PD031,2024-08-03,8,4109
SL01902,ST05,PD031,2024-05-18,7,4109
SL01903,ST05,PD025,2024-06-15,4,16385
SL01904,ST03,PD012,2024-02-29,5,655
SL01905,ST03,PD033,2024-03-20,7,1390
SL01906,ST05,PD036,2024-09-17,9,2507
SL01907,ST04,PD003,2024-08-13,6,6235
SL01908,ST06,PD031,2024-05-26,7,4109
SL01909,ST05,PD023,2024-06-22,11,2300
SL01910,ST05,PD029,2024-07-09,7,29306
SL01911,ST03,PD020,2024-02-14,12,5655
SL01912,ST02,PD038,2024-05-21,3,952
SL01913,ST05,PD029,2024-05-03,5,29306
SL01914,ST05,PD025,2024-12-14,3,16385
SL01915,ST06,PD040,2024-10-13,6,460
SL01916,ST04,PD006,2024-06-26,3,5275
SL01917,ST06,PD012,2024-09-23,8,655
SL01918,ST03,PD014,2024-02-25,2,412
SL01919,ST04,PD036,2024-09-03,9,2507
SL01920,ST02,PD026,2024-05-12,11,10576
SL01921,ST03,PD005,2024-05-25,9,912
SL01922,ST06,PD031,2024-09-05,8,4109
SL01923,ST04,PD020,2024-07-27,4,5655
SL01924,ST04,PD038,2024-12-03,12,952
SL01925,ST01,PD005,2024-04-08,2,912
SL01926,ST05,PD034,2024-08-12,3,492
SL01927,ST04,PD032,2024-10-18,7,3341
SL01928,ST04,PD004,2024-12-07,9,4324
SL01929,ST05,PD033,2024-12-08,7,1390
SL01930,ST06,PD029,2024-12-31,5,29306
SL01931,ST01,PD012,2024-06-18,11,655
SL01932,ST06,PD002,2024-06-15,8,4529
SL01933,ST03,PD035,2024-07-25,3,3801
SL01934,ST01,PD010,2024-07-26,4,6383
SL01935,ST04,PD017,2024-06-18,2,5732
SL01936,ST06,PD035,2024-07-26,6,3801
SL01937,ST03,PD008,2024-04-29,2,3556
SL01938,ST01,PD009,2024-05-30,2,5020
SL01939,ST06,PD015,2024-09-23,3,691
SL01940,ST05,PD041,2024-09-13,11,2034
SL01941,ST05,PD031,2024-01-25,9,4109
SL01942,ST06,PD028,2024-09-17,7,8913
SL01943,ST01,PD021,2024-11-23,5,1492
SL01944,ST04,PD028,2024-01-28,2,8913
SL01945,ST01,PD032,2024-06-28,10,3341
SL01946,ST05,PD016,2024-07-31,8,1467
SL01947,ST01,PD003,2024-12-18,6,6235
SL01948,ST06,PD024,2024-03-25,3,26387
SL01949,ST03,PD025,2024-02-09,12,16385
SL01950,ST03,PD009,2024-07-16,6,5020
SL01951,ST02,PD022,2024-12-18,11,4319
SL01952,ST03,PD039,2024-09-05,9,2854
SL01953,ST02,PD029,2024-06-11,2,29306
SL01954,ST05,PD025,2024-05-02,3,16385
SL01955,ST02,PD001,2024-03-22,8,3754
SL01956,ST01,PD008,2024-04-19,11,3556
SL01957,ST05,PD006,2024-01-26,1,5275
SL01958,ST01,PD010,2024-05-22,10,6383
SL01959,ST01,PD034,2024-01-17,12,492
SL01960,ST03,PD035,2024-08-14,11,3801
SL01961,ST03,PD021,2024-07-03,8,1492
SL01962,ST02,PD032,2024-05-28,11,3341
SL01963,ST02,PD014,2024-10-13,3,412
SL01964,ST05,PD015,2024-02-04,4,691
SL01965,ST06,PD009,2024-12-27,2,5020
SL01966,ST06,PD036,2024-05-03,7,2507
SL01967,ST05,PD025,2024-05-14,10,16385
SL01968,ST02,PD034,2024-07-02,10,492
SL01969,ST06,PD033,2024-01-06,9,1390
SL01970,ST04,PD018,2024-11-03,9,5356
SL01971,ST02,PD032,2024-03-11,10,3341
SL01972,ST03,PD030,2024-09-18,5,1814
SL01973,ST04,PD022,2024-03-13,8,4319
SL01974,ST06,PD007,2024-04-07,8,6571
SL01975,ST06,PD004,2024-03-14,5,4324
SL01976,ST04,PD020,2024-11-08,9,5655
SL01977,ST03,PD018,2024-10-15,9,5356
SL01978,ST06,PD040,2024-01-15,10,460
SL01979,ST04,PD004,2024-07-23,1,4324
SL01980,ST03,PD037,2024-08-27,9,2709
SL01981,ST01,PD013,2024-08-01,3,432
SL01982,ST03,PD028,2024-07-26,12,8913
SL01983,ST05,PD022,2024-09-29,10,4319
SL01984,ST05,PD038,2024-09-12,3,952
SL01985,ST03,PD018,2024-06-02,7,5356
SL01986,ST01,PD016,2024-03-13,12,1467
SL01987,ST06,PD034,2024-05-23,3,492
SL01988,ST05,PD003,2024-03-29,8,6235
SL01989,ST05,PD020,2024-05-05,11,5655
SL01990,ST01,PD037,2024-10-28,9,2709
SL01991,ST06,PD006,2024-02-10,3,5275
SL01992,ST01,PD009,2024-04-03,2,5020
SL01993,ST06,PD022,2024-02-19,3,4319
SL01994,ST03,PD033,2024-02-10,4,1390
SL01995,ST05,PD025,2024-05-22,1,16385
SL01996,ST03,PD021,2024-02-25,12,1492
SL01997,ST06,PD025,2024-06-18,3,16385
SL01998,ST04,PD015,2024-01-05,1,691
SL01999,ST04,PD035,2024-09-12,8,3801
SL02000,ST01,PD024,2024-11-10,1,26387
SL02001,ST02,PD003,2024-03-31,3,6235
SL02002,ST01,PD028,2024-08-31,4,8913
SL02003,ST04,PD019,2024-09-17,12,1711
SL02004,ST02,PD019,2024-03-23,7,1711
SL02005,ST03,PD030,2024-09-29,5,1814
SL02006,ST03,PD028,2024-11-21,4,8913
SL02007,ST01,PD005,2024-04-16,3,912
SL02008,ST02,PD014,2024-10-05,11,412
SL02009,ST03,PD023,2024-05-04,8,2300
SL02010,ST04,PD028,2024-04-30,1,8913
SL02011,ST05,PD023,2024-06-24,9,2300
SL02012,ST01,PD012,2024-11-13,7,655
SL02013,ST03,PD018,2024-11-04,10,5356
SL02014,ST05,PD027,2024-03-17,3,15892
SL02015,ST02,PD018,2024-02-17,3,5356
SL02016,ST02,PD006,2024-07-01,6,5275
SL02017,ST05,PD033,2024-11-10,9,1390
SL02018,ST06,PD013,2024-11-11,3,432
SL02019,ST01,PD014,2024-09-01,9,412
SL02020,ST03,PD008,2024-02-26,3,3556
SL02021,ST04,PD022,2024-01-11,11,4319
SL02022,ST04,PD027,2024-01-30,8,15892
SL02023,ST05,PD032,2024-12-26,11,3341
SL02024,ST03,PD012,2024-05-09,12,655
SL02025,ST03,PD022,2024-08-28,6,4319
SL02026,ST04,PD039,2024-02-05,2,2854
SL02027,ST01,PD015,2024-07-10,12,691
SL02028,ST05,PD027,2024-09-06,4,15892
SL02029,ST06,PD008,2024-01-22,3,3556
SL02030,ST02,PD020,2024-07-17,5,5655
SL02031,ST05,PD021,2024-08-07,4,1492
SL02032,ST03,PD037,2024-08-06,9,2709
SL02033,ST03,PD019,2024-09-19,4,1711
SL02034,ST01,PD007,2024-10-20,1,6571
SL02035,ST03,PD013,2024-10-11,11,432
SL02036,ST05,PD023,2024-12-30,8,2300
SL02037,ST04,PD009,2024-04-07,11,5020
SL02038,ST06,PD012,2024-08-30,6,655
SL02039,ST02,PD003,2024-09-08,11,6235
SL02040,ST05,PD005,2024-03-20,7,912
SL02041,ST02,PD020,2024-02-26,12,5655
SL02042,ST02,PD001,2024-04-30,9,3754
SL02043,ST02,PD029,2024-09-21,9,29306
SL02044,ST04,PD002,2024-05-07,7,4529
SL02045,ST06,PD027,2024-12-31,11,15892
SL02046,ST05,PD020,2024-09-09,1,5655
SL02047,ST06,PD025,2024-11-15,6,16385
SL02048,ST06,PD038,2024-11-13,1,952
SL02049,ST01,PD041,2024-10-15,7,2034
SL02050,ST03,PD041,2024-04-22,12,2034
SL02051,ST03,PD016,2024-07-30,3,1467
SL02052,ST05,PD013,2024-06-19,1,432
SL02053,ST01,PD012,2024-02-09,2,655
SL02054,ST04,PD033,2024-01-03,11,1390
SL02055,ST01,PD003,2024-01-21,9,6235
SL02056,ST02,PD009,2024-03-06,1,5020
SL02057,ST02,PD023,2024-03-08,12,2300
SL02058,ST01,PD011,2024-10-04,10,492
SL02059,ST05,PD016,2024-07-02,7,1467
SL02060,ST05,PD004,2024-10-19,9,4324
SL02061,ST03,PD002,2024-08-05,7,4529
SL02062,ST04,PD005,2024-02-29,1,912
SL02063,ST03,PD006,2024-08-28,9,5275
SL02064,ST03,PD012,2024-08-26,6,655
SL02065,ST05,PD037,2024-02-21,2,2709
SL02066,ST02,PD032,2024-10-17,1,3341
SL02067,ST04,PD026,2024-06-14,1,10576
SL02068,ST05,PD026,2024-09-28,11,10576
SL02069,ST03,PD033,2024-08-24,12,1390
SL02070,ST01,PD028,2024-04-03,8,8913
SL02071,ST01,PD013,2024-08-05,1,432
SL02072,ST03,PD016,2024-01-28,3,1467
SL02073,ST03,PD020,2024-01-08,7,5655
SL02074,ST02,PD013,2024-08-25,1,432
SL02075,ST02,PD023,2024-05-20,2,2300
SL02076,ST05,PD028,2024-05-11,11,8913
SL02077,ST04,PD021,2024-06-02,7,1492
SL02078,ST04,PD035,2024-07-12,8,3801
SL02079,ST06,PD026,2024-12-03,12,10576
SL02080,ST04,PD017,2024-11-10,2,5732
SL02081,ST02,PD018,2024-12-31,9,5356
SL02082,ST01,PD020,2024-01-09,1,5655
SL02083,ST06,PD001,2024-02-26,4,3754
SL02084,ST03,PD029,2024-04-07,8,29306
SL02085,ST03,PD033,2024-09-07,12,1390
SL02086,ST01,PD007,2024-08-31,4,6571
SL02087,ST02,PD033,2024-04-07,3,1390
SL02088,ST03,PD010,2024-12-05,11,6383
SL02089,ST06,PD035,2024-04-24,4,3801
SL02090,ST04,PD031,2024-03-25,11,4109
SL02091,ST02,PD010,2024-04-30,5,6383
SL02092,ST01,PD022,2024-02-29,6,4319
SL02093,ST01,PD018,2024-08-29,8,5356
SL02094,ST03,PD026,2024-08-24,9,10576
SL02095,ST04,PD027,2024-02-10,1,15892
SL02096,ST01,PD004,2024-01-10,6,4324
SL02097,ST01,PD039,2024-03-03,9,2854
SL02098,ST02,PD025,2024-11-25,12,16385
SL02099,ST04,PD018,2024-11-07,4,5356
SL02100,ST02,PD040,2024-11-16,4,460
SL02101,ST05,PD020,2024-12-06,10,5655
SL02102,ST03,PD006,2024-01-29,3,5275
SL02103,ST05,PD026,2024-11-24,11,10576
SL02104,ST02,PD025,2024-02-14,6,16385
SL02105,ST06,PD023,2024-06-28,11,2300
SL02106,ST01,PD034,2024-11-28,1,492
SL02107,ST04,PD033,2024-07-08,8,1390
SL02108,ST04,PD022,2024-06-17,2,4319
SL02109,ST01,PD014,2024-09-17,4,412
SL02110,ST02,PD036,2024-04-08,8,2507
SL02111,ST06,PD004,2024-10-02,5,4324
SL02112,ST03,PD018,2024-07-17,9,5356
SL02113,ST03,PD041,2024-01-09,2,2034
SL02114,ST06,PD013,2024-10-04,2,432
SL02115,ST05,PD016,2024-07-06,12,1467
SL02116,ST01,PD020,2024-10-08,5,5655
SL02117,ST05,PD012,2024-04-25,3,655
SL02118,ST06,PD026,2024-05-23,6,10576
SL02119,ST01,PD030,2024-02-03,8,1814
SL02120,ST02,PD029,2024-04-27,8,29306
SL02121,ST01,PD003,2024-01-25,7,6235
SL02122,ST02,PD024,2024-07-24,1,26387
SL02123,ST03,PD023,2024-10-16,8,2300
SL02124,ST02,PD006,2024-08-30,10,5275
SL02125,ST01,PD015,2024-11-17,1,691
SL02126,ST02,PD035,2024-07-17,3,3801
SL02127,ST04,PD031,2024-06-09,7,4109
SL02128,ST05,PD039,2024-12-26,10,2854
SL02129,ST04,PD001,2024-12-21,1,3754
SL02130,ST01,PD020,2024-09-15,7,5655
SL02131,ST04,PD040,2024-01-06,10,460
SL02132,ST04,PD024,2024-07-25,2,26387
SL02133,ST06,PD006,2024-10-11,3,5275
SL02134,ST05,PD036,2024-03-07,2,2507
SL02135,ST04,PD002,2024-06-09,9,4529
SL02136,ST03,PD028,2024-04-22,6,8913
SL02137,ST02,PD036,2024-01-12,10,2507
SL02138,ST03,PD032,2024-04-24,4,3341
SL02139,ST02,PD025,2024-02-27,5,16385
SL02140,ST02,PD038,2024-09-13,11,952
SL02141,ST04,PD038,2024-10-23,2,952
SL02142,ST06,PD034,2024-07-25,2,492
SL02143,ST03,PD031,2024-11-27,7,4109
SL02144,ST04,PD035,2024-04-21,5,3801
SL02145,ST06,PD021,2024-05-20,10,1492
SL02146,ST03,PD025,2024-12-07,11,16385
SL02147,ST02,PD011,2024-01-15,7,492
SL02148,ST05,PD037,2024-12-06,3,2709
SL02149,ST03,PD022,2024-09-27,4,4319
SL02150,ST01,PD004,2024-04-11,6,4324
SL02151,ST01,PD035,2024-12-05,12,3801
SL02152,ST04,PD036,2024-07-07,7,2507
SL02153,ST02,PD041,2024-05-10,12,2034
SL02154,ST05,PD019,2024-02-19,12,1711
SL02155,ST05,PD003,2024-09-22,6,6235
SL02156,ST03,PD015,2024-10-12,9,691
SL02157,ST01,PD016,2024-11-07,3,1467
SL02158,ST06,PD029,2024-03-24,8,29306
SL02159,ST05,PD029,2024-04-17,5,29306
SL02160,ST04,PD004,2024-10-25,11,4324
SL02161,ST02,PD041,2024-03-11,9,2034
SL02162,ST05,PD006,2024-02-15,7,5275
SL02163,ST01,PD031,2024-09-08,8,4109
SL02164,ST01,PD007,2024-01-04,4,6571
SL02165,ST01,PD019,2024-03-30,1,1711
SL02166,ST02,PD032,2024-08-11,2,3341
SL02167,ST03,PD032,2024-06-12,8,3341
SL02168,ST01,PD017,2024-08-30,11,5732
SL02169,ST01,PD040,2024-09-14,5,460
SL02170,ST05,PD041,2024-01-03,1,2034
SL02171,ST01,PD004,2024-01-08,2,4324
SL02172,ST02,PD015,2024-01-31,11,691
SL02173,ST02,PD041,2024-03-01,5,2034
SL02174,ST05,PD036,2024-01-10,5,2507
SL02175,ST01,PD001,2024-02-17,12,3754
SL02176,ST06,PD016,2024-10-19,3,1467
SL02177,ST03,PD007,2024-12-04,11,6571
SL02178,ST06,PD036,2024-02-09,10,2507
SL02179,ST04,PD010,2024-09-08,3,6383
SL02180,ST03,PD018,2024-05-07,11,5356
SL02181,ST06,PD029,2024-08-03,5,29306
SL02182,ST04,PD021,2024-02-08,9,1492
SL02183,ST04,PD020,2024-10-14,10,5655
SL02184,ST03,PD007,2024-12-18,11,6571
SL02185,ST06,PD035,2024-04-10,4,3801
SL02186,ST03,PD026,2024-11-13,8,10576
SL02187,ST04,PD020,2024-01-23,11,5655
SL02188,ST01,PD038,2024-05-29,9,952
SL02189,ST06,PD030,2024-12-18,2,1814
SL02190,ST02,PD039,2024-12-23,11,2854
SL02191,ST01,PD039,2024-09-18,4,2854
SL02192,ST05,PD015,2024-03-08,12,691
SL02193,ST03,PD025,2024-08-04,2,16385
SL02194,ST04,PD037,2024-09-30,11,2709
SL02195,ST04,PD038,2024-10-05,2,952
SL02196,ST04,PD009,2024-07-25,7,5020
SL02197,ST05,PD040,2024-03-01,7,460
SL02198,ST05,PD037,2024-03-21,12,2709
SL02199,ST04,PD030,2024-12-11,1,1814
SL02200,ST06,PD033,2024-08-05,12,1390
SL02201,ST03,PD025,2024-08-21,5,16385
SL02202,ST06,PD035,2024-08-05,6,3801
SL02203,ST04,PD039,2024-08-14,11,2854
SL02204,ST05,PD021,2024-08-25,8,1492
SL02205,ST04,PD028,2024-04-19,12,8913
SL02206,ST05,PD041,2024-01-09,1,2034
SL02207,ST03,PD030,2024-01-18,12,1814
SL02208,ST05,PD027,2024-03-09,4,15892
SL02209,ST04,PD016,2024-04-30,4,1467
SL02210,ST02,PD037,2024-05-22,8,2709
SL02211,ST06,PD019,2024-02-17,11,1711
SL02212,ST04,PD012,2024-09-12,9,655
SL02213,ST04,PD033,2024-06-21,8,1390
SL02214,ST04,PD004,2024-05-05,11,4324
SL02215,ST03,PD035,2024-05-13,7,3801
SL02216,ST06,PD001,2024-07-03,3,3754
SL02217,ST04,PD006,2024-04-17,3,5275
SL02218,ST02,PD005,2024-04-21,1,912
SL02219,ST03,PD041,2024-09-20,8,2034
SL02220,ST05,PD036,2024-03-26,11,2507
SL02221,ST05,PD033,2024-01-08,3,1390
SL02222,ST05,PD011,2024-12-02,6,492
SL02223,ST04,PD022,2024-07-22,10,4319
SL02224,ST01,PD014,2024-09-19,9,412
SL02225,ST02,PD035,2024-09-12,11,3801
SL02226,ST04,PD003,2024-11-02,12,6235
SL02227,ST06,PD038,2024-02-05,12,952
SL02228,ST06,PD039,2024-01-06,7,2854
SL02229,ST02,PD009,2024-12-16,11,5020
SL02230,ST03,PD006,2024-05-24,4,5275
SL02231,ST03,PD020,2024-11-15,2,5655
SL02232,ST04,PD037,2024-06-07,8,2709
SL02233,ST06,PD001,2024-10-06,5,3754
SL02234,ST06,PD035,2024-07-22,8,3801
SL02235,ST01,PD008,2024-12-26,8,3556
SL02236,ST03,PD011,2024-11-08,9,492
SL02237,ST03,PD041,2024-10-26,7,2034
SL02238,ST03,PD016,2024-04-13,7,1467
SL02239,ST06,PD024,2024-01-25,10,26387
SL02240,ST01,PD017,2024-08-01,3,5732
SL02241,ST06,PD041,2024-12-21,7,2034
SL02242,ST02,PD030,2024-05-16,1,1814
SL02243,ST05,PD033,2024-07-13,3,1390
SL02244,ST06,PD036,2024-09-09,1,2507
SL02245,ST06,PD006,2024-05-06,3,5275
SL02246,ST03,PD007,2024-07-22,7,6571
SL02247,ST01,PD029,2024-02-02,11,29306
SL02248,ST01,PD040,2024-09-18,8,460
SL02249,ST04,PD008,2024-02-26,1,3556
SL02250,ST03,PD018,2024-11-08,10,5356
SL02251,ST02,PD039,2024-01-24,8,2854
SL02252,ST05,PD006,2024-11-07,9,5275
