transaction_id,account_id,date,type,amount,channel
TX01355,AC0391,2024-11-29,transfer,7315.28,ATM
TX01356,AC0453,2024-11-18,transfer,132673.86,Online
TX01357,AC0390,2024-06-30,deposit,108402.9,Branch
TX01358,AC0051,2024-10-24,withdrawal,126887.45,Mobile App
TX01359,AC0421,2024-09-25,withdrawal,130166.69,ATM
TX01360,AC0322,2024-03-02,deposit,31301.94,Mobile App
TX01361,AC0175,2024-04-24,withdrawal,79751.32,ATM
TX01362,AC0012,2024-08-29,deposit,83937.7,Mobile App
TX01363,AC0268,2024-01-02,transfer,21071.47,Mobile App
TX01364,AC0307,2024-01-29,withdrawal,70458.26,Mobile App
TX01365,AC0055,2024-08-06,deposit,83102.46,ATM
TX01366,AC0399,2024-11-11,transfer,146404.22,Online
TX01367,AC0067,2024-04-13,transfer,38071.47,Mobile App
TX01368,AC0397,2024-03-02,withdrawal,73032.12,Online
TX01369,AC0021,2024-08-17,transfer,84168.9,ATM
TX01370,AC0461,2024-01-04,deposit,119841.2,ATM
TX01371,AC0345,2024-10-08,withdrawal,117764.53,Mobile App
TX01372,AC0444,2024-09-13,deposit,2702.21,Branch
TX01373,AC0343,2024-05-30,withdrawal,119861.18,Online
TX01374,AC0110,2024-07-21,deposit,24759.26,ATM
TX01375,AC0201,2024-10-26,deposit,118506.63,Mobile App
TX01376,AC0309,2024-12-08,transfer,82947.16,Mobile App
TX01377,AC0133,2024-07-22,transfer,3478.5,Mobile App
TX01378,AC0350,2024-12-15,withdrawal,10410.84,ATM
TX01379,AC0126,2024-10-22,withdrawal,104698.73,Online
TX01380,AC0046,2024-06-13,deposit,110502.08,Mobile App
TX01381,AC0459,2024-06-01,deposit,58565.08,ATM
TX01382,AC0246,2024-01-05,withdrawal,30044.93,ATM
TX01383,AC0482,2024-11-28,withdrawal,133971.81,Online
TX01384,AC0145,2024-04-18,deposit,93190.42,Online
TX01385,AC0296,2024-03-11,withdrawal,81503.48,Branch
TX01386,AC0258,2024-02-03,withdrawal,4025.97,Branch
TX01387,AC0468,2024-02-24,transfer,90302.71,ATM
TX01388,AC0417,2024-01-08,withdrawal,128793.67,ATM
TX01389,AC0076,2024-02-21,withdrawal,136783.0,Mobile App
TX01390,AC0244,2024-07-05,transfer,104893.74,Mobile App
TX01391,AC0366,2024-05-05,withdrawal,100328.12,Branch
TX01392,AC0120,2024-06-07,deposit,14474.12,Branch
TX01393,AC0009,2024-03-01,withdrawal,136856.55,Mobile App
TX01394,AC0133,2024-03-20,transfer,76081.87,Mobile App
TX01395,AC0439,2024-03-03,withdrawal,71132.57,Branch
TX01396,AC0165,2024-02-26,deposit,82128.29,ATM
TX01397,AC0464,2024-08-17,transfer,49762.61,ATM
TX01398,AC0069,2024-04-29,withdrawal,114878.99,Mobile App
TX01399,AC0260,2024-02-20,withdrawal,54660.95,Online
TX01400,AC0193,2024-11-23,deposit,114482.87,Mobile App
TX01401,AC0083,2024-04-26,transfer,3319.69,Branch
TX01402,AC0403,2024-05-29,transfer,113877.57,Branch
TX01403,AC0396,2024-05-23,transfer,116088.03,Mobile App
TX01404,AC0073,2024-01-19,withdrawal,10166.35,ATM
TX01405,AC0014,2024-08-23,withdrawal,9641.35,Mobile App
TX01406,AC0063,2024-07-04,transfer,120923.59,Mobile App
TX01407,AC0273,2024-11-24,withdrawal,72432.59,ATM
TX01408,AC0111,2024-02-20,transfer,48048.5,Online
TX01409,AC0272,2024-01-09,deposit,133355.76,Branch
TX01410,AC0421,2024-02-07,withdrawal,75736.6,Branch
TX01411,AC0362,2024-08-23,deposit,57806.73,Online
TX01412,AC0289,2024-03-29,withdrawal,39304.24,Mobile App
TX01413,AC0351,2024-09-27,transfer,147199.14,Mobile App
TX01414,AC0096,2024-10-11,withdrawal,149556.24,Mobile App
TX01415,AC0214,2024-08-07,withdrawal,20847.96,Mobile App
TX01416,AC0335,2024-07-12,withdrawal,22000.62,ATM
TX01417,AC0441,2024-12-27,withdrawal,141490.33,Online
TX01418,AC0373,2024-10-07,transfer,71645.26,Online
TX01419,AC0184,2024-11-05,deposit,33074.27,Mobile App
TX01420,AC0370,2024-09-15,transfer,91303.53,Mobile App
TX01421,AC0459,2024-12-09,deposit,119701.0,Mobile App
TX01422,AC0303,2024-12-13,withdrawal,26866.55,Branch
TX01423,AC0400,2024-07-08,withdrawal,39326.38,Branch
TX01424,AC0404,2024-01-14,deposit,71402.67,Mobile App
TX01425,AC0381,2024-02-12,withdrawal,89629.09,Mobile App
TX01426,AC0220,2024-05-11,deposit,47483.46,Branch
TX01427,AC0211,2024-08-18,deposit,110643.43,Mobile App
TX01428,AC0256,2024-12-29,withdrawal,51967.16,Online
TX01429,AC0224,2024-02-09,deposit,36565.39,Branch
TX01430,AC0076,2024-04-02,transfer,31903.65,Mobile App
TX01431,AC0384,2024-03-07,transfer,109432.09,Online
TX01432,AC0031,2024-12-27,deposit,26728.46,Online
TX01433,AC0247,2024-02-22,deposit,114355.72,Mobile App
TX01434,AC0426,2024-07-08,transfer,64175.99,ATM
TX01435,AC0496,2024-09-08,deposit,63728.69,ATM
TX01436,AC0400,2024-05-30,deposit,92709.82,Branch
TX01437,AC0059,2024-05-27,withdrawal,125653.88,Mobile App
TX01438,AC0296,2024-10-10,withdrawal,5341.1,Online
TX01439,AC0482,2024-02-23,transfer,143325.41,ATM
TX01440,AC0107,2024-10-26,deposit,28483.48,Online
TX01441,AC0383,2024-07-30,deposit,14800.48,Branch
TX01442,AC0095,2024-12-13,transfer,40661.32,ATM
TX01443,AC0032,2024-08-04,deposit,130318.55,Mobile App
TX01444,AC0238,2024-01-10,withdrawal,121030.4,ATM
TX01445,AC0205,2024-04-09,transfer,133120.55,ATM
TX01446,AC0455,2024-06-24,deposit,141233.66,Branch
TX01447,AC0299,2024-04-11,withdrawal,28120.07,Mobile App
TX01448,AC0094,2024-05-09,withdrawal,56821.9,Online
TX01449,AC0437,2024-02-27,transfer,24406.5,Branch
TX01450,AC0401,2024-08-15,transfer,146843.74,ATM
TX01451,AC0277,2024-04-23,deposit,111344.22,Branch
TX01452,AC0134,2024-02-01,deposit,132205.97,Branch
TX01453,AC0056,2024-12-23,withdrawal,110854.94,Online
TX01454,AC0066,2024-08-24,deposit,148700.32,Mobile App
TX01455,AC0093,2024-10-03,deposit,24429.77,ATM
TX01456,AC0421,2024-07-17,withdrawal,52535.22,ATM
TX01457,AC0153,2024-10-15,transfer,9395.2,Mobile App
TX01458,AC0368,2024-08-02,transfer,59572.36,Branch
TX01459,AC0422,2024-03-28,transfer,129520.39,Branch
TX01460,AC0183,2024-04-15,transfer,40083.86,Branch
TX01461,AC0012,2024-08-19,deposit,76096.99,Mobile App
TX01462,AC0155,2024-01-02,transfer,112353.46,Branch
TX01463,AC0386,2024-07-30,deposit,25862.1,ATM
TX01464,AC0341,2024-02-22,deposit,89455.77,Online
TX01465,AC0096,2024-02-09,withdrawal,116606.11,Branch
TX01466,AC0452,2024-05-01,deposit,42284.18,ATM
TX01467,AC0300,2024-04-25,deposit,134863.46,Branch
TX01468,AC0491,2024-04-08,withdrawal,31340.35,ATM
TX01469,AC0491,2024-03-26,withdrawal,53949.37,ATM
TX01470,AC0079,2024-07-10,withdrawal,51935.84,ATM
TX01471,AC0059,2024-11-12,withdrawal,148401.93,Branch
TX01472,AC0169,2024-12-15,deposit,34292.43,Mobile App
TX01473,AC0298,2024-09-15,withdrawal,104423.82,Online
TX01474,AC0320,2024-04-09,withdrawal,29315.84,Online
TX01475,AC0151,2024-05-06,transfer,137910.89,Mobile App
TX01476,AC0068,2024-01-04,deposit,52349.53,Online
TX01477,AC0063,2024-03-05,withdrawal,113022.46,ATM
TX01478,AC0083,2024-10-23,deposit,66927.49,Branch
TX01479,AC0385,2024-11-02,transfer,47302.01,Online
TX01480,AC0488,2024-01-29,deposit,21825.12,Mobile App
TX01481,AC0206,2024-04-11,deposit,72427.76,Branch
TX01482,AC0302,2024-07-09,withdrawal,24427.94,ATM
TX01483,AC0197,2024-04-03,withdrawal,96317.13,Online
TX01484,AC0462,2024-08-17,withdrawal,93509.05,ATM
TX01485,AC0301,2024-03-08,deposit,59630.72,ATM
TX01486,AC0360,2024-04-27,deposit,72501.83,Online
TX01487,AC0370,2024-07-24,deposit,141651.04,Branch
TX01488,AC0243,2024-06-12,deposit,100333.08,Mobile App
TX01489,AC0129,2024-07-15,deposit,134646.22,Online
TX01490,AC0360,2024-01-14,transfer,18509.6,Online
TX01491,AC0014,2024-01-03,deposit,99146.79,Branch
TX01492,AC0162,2024-03-11,withdrawal,9632.12,Online
TX01493,AC0362,2024-02-24,deposit,53398.01,Online
TX01494,AC0441,2024-06-18,withdrawal,1985.0,ATM
TX01495,AC0139,2024-04-17,deposit,15504.94,ATM
TX01496,AC0154,2024-05-01,deposit,77855.0,Mobile App
TX01497,AC0249,2024-10-29,transfer,95837.83,Branch
TX01498,AC0239,2024-11-05,deposit,56467.08,Branch
TX01499,AC0441,2024-03-08,deposit,145626.8,Online
TX01500,AC0363,2024-05-10,withdrawal,105211.59,ATM
TX01501,AC0303,2024-04-02,deposit,45725.41,Mobile App
TX01502,AC0253,2024-01-22,transfer,74160.04,Mobile App
TX01503,AC0425,2024-10-21,withdrawal,144265.54,Online
TX01504,AC0388,2024-03-28,transfer,53466.38,Branch
TX01505,AC0447,2024-11-12,deposit,25306.41,Mobile App
TX01506,AC0367,2024-10-04,withdrawal,144025.23,Branch
TX01507,AC0030,2024-09-23,withdrawal,95662.7,Branch
TX01508,AC0377,2024-09-26,withdrawal,124516.58,Online
TX01509,AC0499,2024-06-13,transfer,106734.92,Mobile App
TX01510,AC0070,2024-07-26,deposit,3189.42,Branch
TX01511,AC0204,2024-09-03,deposit,98940.09,Online
TX01512,AC0186,2024-06-05,withdrawal,129408.4,Branch
TX01513,AC0378,2024-07-10,deposit,117967.47,Mobile App
TX01514,AC0087,2024-10-11,deposit,26305.72,Branch
TX01515,AC0005,2024-02-24,deposit,53223.98,Mobile App
TX01516,AC0087,2024-06-02,transfer,26229.45,Mobile App
TX01517,AC0097,2024-10-28,withdrawal,132181.38,ATM
TX01518,AC0047,2024-03-27,deposit,37229.74,Branch
TX01519,AC0045,2024-05-27,deposit,89306.24,ATM
TX01520,AC0311,2024-12-25,transfer,59465.64,Mobile App
TX01521,AC0021,2024-03-09,transfer,60076.04,Branch
TX01522,AC0471,2024-06-24,deposit,144449.52,Branch
TX01523,AC0221,2024-04-09,deposit,10479.62,Branch
TX01524,AC0332,2024-01-21,deposit,107717.88,ATM
TX01525,AC0026,2024-02-13,withdrawal,37218.74,Online
TX01526,AC0276,2024-11-13,deposit,20603.08,Branch
TX01527,AC0429,2024-08-25,deposit,13483.1,Online
TX01528,AC0196,2024-01-03,deposit,63270.87,ATM
TX01529,AC0478,2024-09-27,deposit,69479.84,ATM
TX01530,AC0165,2024-07-23,withdrawal,60334.87,Mobile App
TX01531,AC0426,2024-01-29,transfer,146354.66,Online
TX01532,AC0201,2024-05-24,withdrawal,106452.38,Branch
TX01533,AC0006,2024-01-08,withdrawal,34626.24,Online
TX01534,AC0103,2024-05-18,transfer,13974.69,Mobile App
TX01535,AC0338,2024-03-16,withdrawal,101157.85,Online
TX01536,AC0445,2024-04-11,transfer,17642.6,Branch
TX01537,AC0145,2024-12-30,deposit,144767.14,Branch
TX01538,AC0071,2024-04-12,deposit,58668.87,Branch
TX01539,AC0461,2024-05-27,deposit,137351.28,Online
TX01540,AC0236,2024-04-01,transfer,70745.32,Mobile App
TX01541,AC0268,2024-07-04,transfer,142677.78,ATM
TX01542,AC0217,2024-12-20,withdrawal,118610.85,Branch
TX01543,AC0093,2024-11-15,deposit,122909.02,Mobile App
TX01544,AC0415,2024-02-05,transfer,49505.17,Branch
TX01545,AC0052,2024-09-18,transfer,3456.04,ATM
TX01546,AC0428,2024-09-10,withdrawal,26279.11,Online
TX01547,AC0022,2024-03-27,withdrawal,84274.11,Mobile App
TX01548,AC0158,2024-05-16,withdrawal,12126.53,Mobile App
TX01549,AC0087,2024-04-22,withdrawal,52129.89,Branch
TX01550,AC0408,2024-04-10,transfer,86103.62,Mobile App
TX01551,AC0292,2024-01-06,deposit,54160.84,Branch
TX01552,AC0396,2024-10-01,withdrawal,111930.91,Mobile App
TX01553,AC0432,2024-03-11,transfer,84132.08,ATM
TX01554,AC0144,2024-12-18,transfer,26357.01,Mobile App
TX01555,AC0376,2024-12-27,withdrawal,9951.28,ATM
TX01556,AC0491,2024-01-02,withdrawal,34456.91,Branch
TX01557,AC0321,2024-06-09,transfer,111416.82,Branch
TX01558,AC0090,2024-02-16,transfer,109053.89,Online
TX01559,AC0165,2024-10-29,deposit,125366.75,ATM
TX01560,AC0298,2024-04-22,transfer,80277.76,Branch
TX01561,AC0345,2024-08-06,deposit,46056.34,Mobile App
TX01562,AC0378,2024-02-18,withdrawal,33708.28,Branch
TX01563,AC0142,2024-04-18,transfer,8158.79,Mobile App
TX01564,AC0043,2024-10-04,transfer,126564.58,Branch
TX01565,AC0450,2024-07-31,withdrawal,134466.56,Mobile App
TX01566,AC0068,2024-12-13,transfer,113375.25,Mobile App
TX01567,AC0284,2024-02-04,withdrawal,99038.67,ATM
TX01568,AC0266,2024-07-09,deposit,140788.18,Online
TX01569,AC0232,2024-08-31,deposit,86741.27,ATM
TX01570,AC0006,2024-09-21,withdrawal,50510.96,Mobile App
TX01571,AC0333,2024-10-14,transfer,3554.86,Online
TX01572,AC0187,2024-07-29,transfer,5473.3,ATM
TX01573,AC0117,2024-12-27,withdrawal,66908.95,Mobile App
TX01574,AC0304,2024-09-17,withdrawal,32085.47,Mobile App
TX01575,AC0248,2024-11-26,transfer,100047.85,ATM
TX01576,AC0419,2024-07-26,transfer,105276.03,ATM
TX01577,AC0281,2024-03-10,deposit,110366.89,Mobile App
TX01578,AC0211,2024-08-31,withdrawal,116527.18,ATM
TX01579,AC0395,2024-09-19,transfer,76458.74,Mobile App
TX01580,AC0169,2024-04-21,withdrawal,101599.79,ATM
TX01581,AC0199,2024-08-29,withdrawal,86109.85,Online
TX01582,AC0156,2024-12-14,deposit,104608.15,Mobile App
TX01583,AC0205,2024-01-13,withdrawal,119923.59,Branch
TX01584,AC0435,2024-01-12,withdrawal,85864.75,Online
TX01585,AC0425,2024-03-01,transfer,9273.06,Mobile App
TX01586,AC0392,2024-12-24,deposit,81987.22,Mobile App
TX01587,AC0350,2024-08-14,deposit,61366.68,Online
TX01588,AC0096,2024-02-01,deposit,60631.76,Online
TX01589,AC0296,2024-12-12,deposit,71447.7,Online
TX01590,AC0393,2024-09-17,deposit,101099.13,Online
TX01591,AC0252,2024-03-02,deposit,63092.59,Branch
TX01592,AC0495,2024-04-14,withdrawal,69815.76,Mobile App
TX01593,AC0378,2024-01-04,transfer,123442.6,Branch
TX01594,AC0313,2024-05-14,deposit,61081.16,Branch
TX01595,AC0081,2024-01-16,withdrawal,107835.51,Online
TX01596,AC0498,2024-02-14,withdrawal,143667.37,Branch
TX01597,AC0352,2024-11-23,deposit,17386.73,Branch
TX01598,AC0397,2024-10-16,transfer,67721.35,Mobile App
TX01599,AC0307,2024-04-01,deposit,92731.07,Mobile App
TX01600,AC0098,2024-01-02,withdrawal,39140.3,Online
TX01601,AC0491,2024-05-19,withdrawal,84430.97,Branch
TX01602,AC0338,2024-05-05,deposit,104757.52,ATM
TX01603,AC0239,2024-10-02,deposit,62435.65,ATM
TX01604,AC0198,2024-11-20,transfer,143100.3,Branch
TX01605,AC0340,2024-04-23,deposit,51889.1,ATM
TX01606,AC0053,2024-07-13,withdrawal,132431.41,Online
TX01607,AC0462,2024-11-30,deposit,49620.85,Online
TX01608,AC0482,2024-08-17,deposit,17608.43,ATM
TX01609,AC0480,2024-11-02,deposit,62133.81,Branch
TX01610,AC0022,2024-08-16,deposit,30936.27,ATM
TX01611,AC0266,2024-11-23,deposit,68412.11,Mobile App
TX01612,AC0077,2024-09-27,deposit,90295.42,Mobile App
TX01613,AC0282,2024-03-30,withdrawal,125022.07,Branch
TX01614,AC0386,2024-01-16,deposit,68917.67,Branch
TX01615,AC0488,2024-10-16,deposit,96417.1,Mobile App
TX01616,AC0324,2024-05-21,deposit,11751.66,ATM
TX01617,AC0217,2024-10-30,deposit,108025.24,Mobile App
TX01618,AC0440,2024-02-26,deposit,120071.46,Mobile App
TX01619,AC0201,2024-03-08,deposit,83841.66,Online
TX01620,AC0431,2024-01-09,withdrawal,93922.62,Mobile App
TX01621,AC0030,2024-11-21,deposit,149142.68,Mobile App
TX01622,AC0100,2024-12-10,withdrawal,42451.35,Online
TX01623,AC0167,2024-10-31,transfer,94717.0,Online
TX01624,AC0329,2024-05-09,withdrawal,149748.81,Mobile App
TX01625,AC0461,2024-01-04,deposit,27207.08,Branch
TX01626,AC0415,2024-12-04,deposit,45089.36,Branch
TX01627,AC0111,2024-07-27,deposit,88042.25,Online
TX01628,AC0490,2024-04-24,transfer,54952.66,ATM
TX01629,AC0094,2024-10-09,withdrawal,85696.49,Mobile App
TX01630,AC0422,2024-12-26,deposit,37863.88,Mobile App
TX01631,AC0333,2024-08-17,deposit,20212.95,Branch
TX01632,AC0125,2024-07-11,withdrawal,20377.16,Branch
TX01633,AC0022,2024-06-29,withdrawal,33734.73,Mobile App
TX01634,AC0131,2024-09-13,deposit,105136.89,Mobile App
TX01635,AC0405,2024-07-07,withdrawal,102110.62,Online
TX01636,AC0448,2024-07-23,withdrawal,126139.82,Online
TX01637,AC0061,2024-06-29,transfer,149712.6,Online
TX01638,AC0266,2024-07-08,withdrawal,140890.99,Mobile App
TX01639,AC0211,2024-03-18,withdrawal,144129.17,Online
TX01640,AC0220,2024-01-20,transfer,60783.21,Mobile App
TX01641,AC0310,2024-11-15,transfer,42913.72,ATM
TX01642,AC0067,2024-07-09,withdrawal,85258.67,Mobile App
TX01643,AC0496,2024-12-07,deposit,20665.82,ATM
TX01644,AC0488,2024-05-11,deposit,90922.41,Mobile App
TX01645,AC0095,2024-03-25,transfer,84769.49,Online
TX01646,AC0006,2024-07-15,transfer,60024.19,Mobile App
TX01647,AC0486,2024-10-18,transfer,26949.65,Branch
TX01648,AC0194,2024-11-08,deposit,88404.16,Online
TX01649,AC0111,2024-06-13,transfer,129841.62,Mobile App
TX01650,AC0285,2024-09-20,transfer,106662.28,Mobile App
TX01651,AC0313,2024-04-05,withdrawal,137496.5,Mobile App
TX01652,AC0007,2024-06-03,deposit,37435.33,Online
TX01653,AC0026,2024-09-24,withdrawal,134334.31,Online
TX01654,AC0049,2024-06-16,withdrawal,90666.82,Online
TX01655,AC0500,2024-11-02,deposit,23636.31,Online
TX01656,AC0207,2024-01-06,deposit,1160.64,ATM
TX01657,AC0149,2024-06-01,deposit,98029.53,Mobile App
TX01658,AC0477,2024-07-23,deposit,126091.33,ATM
TX01659,AC0490,2024-06-05,withdrawal,128009.61,Branch
TX01660,AC0375,2024-10-15,deposit,33050.21,ATM
TX01661,AC0009,2024-04-14,transfer,48548.88,Mobile App
TX01662,AC0068,2024-01-17,transfer,96841.89,Mobile App
TX01663,AC0153,2024-03-22,deposit,44879.29,ATM
TX01664,AC0169,2024-11-13,deposit,8813.88,Online
TX01665,AC0120,2024-06-21,withdrawal,5131.55,Mobile App
TX01666,AC0219,2024-08-07,deposit,93546.6,Branch
TX01667,AC0287,2024-11-13,transfer,19202.8,ATM
TX01668,AC0333,2024-07-08,transfer,80325.24,ATM
TX01669,AC0044,2024-08-30,withdrawal,37277.73,ATM
TX01670,AC0230,2024-11-11,transfer,61651.5,Mobile App
TX01671,AC0293,2024-06-19,transfer,23363.81,Branch
TX01672,AC0435,2024-01-04,withdrawal,37562.37,Branch
TX01673,AC0252,2024-05-11,deposit,106767.78,Branch
TX01674,AC0116,2024-02-07,withdrawal,72583.2,Branch
TX01675,AC0436,2024-07-26,deposit,2403.54,Mobile App
TX01676,AC0251,2024-09-10,withdrawal,96533.36,ATM
TX01677,AC0255,2024-06-28,deposit,34250.48,ATM
TX01678,AC0388,2024-10-21,deposit,144916.73,Online
TX01679,AC0356,2024-06-19,deposit,88822.55,Mobile App
TX01680,AC0100,2024-04-17,transfer,6527.06,Branch
TX01681,AC0375,2024-04-04,withdrawal,127841.73,Branch
TX01682,AC0141,2024-08-17,withdrawal,82717.55,ATM
TX01683,AC0400,2024-05-18,transfer,64972.16,Mobile App
TX01684,AC0384,2024-09-30,transfer,129967.2,Online
TX01685,AC0162,2024-02-03,deposit,103928.32,Mobile App
TX01686,AC0212,2024-06-13,deposit,116720.13,ATM
TX01687,AC0403,2024-08-29,deposit,146629.83,Branch
TX01688,AC0046,2024-09-04,withdrawal,144171.54,Online
TX01689,AC0443,2024-10-02,withdrawal,12229.32,Branch
TX01690,AC0197,2024-04-08,withdrawal,6037.39,ATM
TX01691,AC0286,2024-06-30,deposit,51974.82,ATM
TX01692,AC0374,2024-02-18,withdrawal,134332.03,Mobile App
TX01693,AC0134,2024-05-18,transfer,100526.99,Online
TX01694,AC0309,2024-12-07,deposit,138312.91,ATM
TX01695,AC0332,2024-09-08,transfer,902.58,Branch
TX01696,AC0006,2024-10-27,withdrawal,133892.98,ATM
TX01697,AC0368,2024-06-08,withdrawal,133971.87,ATM
TX01698,AC0277,2024-05-21,deposit,149171.92,Online
TX01699,AC0310,2024-12-30,deposit,27142.56,ATM
TX01700,AC0349,2024-04-17,transfer,59351.61,Online
TX01701,AC0393,2024-01-21,withdrawal,77304.36,Mobile App
TX01702,AC0351,2024-05-22,deposit,99180.69,ATM
TX01703,AC0078,2024-07-19,withdrawal,24038.45,Branch
TX01704,AC0047,2024-07-14,withdrawal,103961.35,Online
TX01705,AC0444,2024-04-14,withdrawal,51710.6,Mobile App
TX01706,AC0068,2024-04-12,deposit,139914.82,Mobile App
TX01707,AC0154,2024-05-14,deposit,75719.06,ATM
TX01708,AC0391,2024-08-09,transfer,6864.44,Mobile App
TX01709,AC0497,2024-01-22,deposit,6633.43,ATM
TX01710,AC0307,2024-12-24,deposit,81357.28,Branch
TX01711,AC0444,2024-04-23,deposit,14235.39,Online
TX01712,AC0416,2024-07-18,transfer,15488.87,Branch
TX01713,AC0276,2024-05-21,withdrawal,84351.14,Branch
TX01714,AC0084,2024-07-23,withdrawal,28377.37,ATM
TX01715,AC0058,2024-10-31,transfer,5336.11,Mobile App
TX01716,AC0409,2024-12-16,deposit,22437.64,Branch
TX01717,AC0116,2024-11-03,transfer,101879.02,Mobile App
TX01718,AC0245,2024-05-19,withdrawal,106819.64,Branch
TX01719,AC0246,2024-12-23,deposit,129599.71,Online
TX01720,AC0471,2024-11-23,withdrawal,12449.27,ATM
TX01721,AC0149,2024-07-18,deposit,123519.7,Branch
TX01722,AC0374,2024-05-04,withdrawal,63473.07,Mobile App
TX01723,AC0412,2024-07-17,transfer,20274.44,Mobile App
TX01724,AC0093,2024-05-07,withdrawal,105616.89,Mobile App
TX01725,AC0473,2024-01-02,withdrawal,35197.33,ATM
TX01726,AC0071,2024-07-15,deposit,111109.54,Branch
TX01727,AC0009,2024-03-07,withdrawal,73181.19,Mobile App
TX01728,AC0004,2024-04-20,transfer,77782.02,ATM
TX01729,AC0170,2024-01-27,transfer,35857.35,Mobile App
TX01730,AC0203,2024-05-02,transfer,124470.64,Branch
TX01731,AC0023,2024-03-07,deposit,97223.41,Mobile App
TX01732,AC0137,2024-01-05,deposit,2136.87,Online
TX01733,AC0301,2024-01-23,deposit,148271.27,ATM
TX01734,AC0413,2024-05-01,deposit,21902.78,Online
TX01735,AC0012,2024-11-07,withdrawal,51175.48,Online
TX01736,AC0393,2024-08-23,withdrawal,85479.34,Branch
TX01737,AC0119,2024-02-27,deposit,145391.78,ATM
TX01738,AC0026,2024-11-15,transfer,6928.19,Mobile App
TX01739,AC0179,2024-09-09,withdrawal,99407.14,Branch
TX01740,AC0416,2024-05-19,deposit,7054.79,Branch
TX01741,AC0383,2024-10-12,withdrawal,104176.13,Branch
TX01742,AC0116,2024-09-20,deposit,19091.18,ATM
TX01743,AC0323,2024-10-14,deposit,107895.76,Mobile App
TX01744,AC0179,2024-11-18,withdrawal,79644.18,Branch
TX01745,AC0454,2024-05-24,withdrawal,60021.47,Mobile App
TX01746,AC0081,2024-03-26,withdrawal,22836.5,Mobile App
TX01747,AC0316,2024-09-10,deposit,47577.15,Mobile App
TX01748,AC0195,2024-01-07,withdrawal,145441.37,Mobile App
TX01749,AC0053,2024-08-03,deposit,46784.74,Mobile App
TX01750,AC0016,2024-08-17,deposit,44801.74,Online
TX01751,AC0388,2024-08-03,transfer,2897.3,Online
TX01752,AC0181,2024-02-02,withdrawal,75843.2,ATM
TX01753,AC0037,2024-07-10,withdrawal,102293.84,ATM
TX01754,AC0226,2024-04-27,deposit,63762.49,ATM
TX01755,AC0162,2024-08-04,deposit,52355.72,Mobile App
TX01756,AC0293,2024-02-01,withdrawal,19777.81,Branch
TX01757,AC0155,2024-02-08,withdrawal,37171.6,Branch
TX01758,AC0158,2024-08-14,withdrawal,8963.85,Mobile App
TX01759,AC0496,2024-05-15,withdrawal,32462.23,Branch
TX01760,AC0356,2024-08-27,deposit,48238.03,Mobile App
TX01761,AC0064,2024-10-20,deposit,113891.45,Mobile App
TX01762,AC0223,2024-06-02,transfer,87320.1,Mobile App
TX01763,AC0170,2024-07-17,deposit,83282.48,Online
TX01764,AC0452,2024-06-14,transfer,39944.55,Mobile App
TX01765,AC0203,2024-10-07,deposit,56451.17,Mobile App
TX01766,AC0026,2024-04-05,withdrawal,149076.14,Mobile App
TX01767,AC0434,2024-08-30,deposit,81538.1,Online
TX01768,AC0439,2024-01-04,deposit,84767.46,Online
TX01769,AC0014,2024-11-04,withdrawal,65156.75,Online
TX01770,AC0112,2024-04-07,deposit,103685.38,Mobile App
TX01771,AC0109,2024-12-15,deposit,31944.83,Mobile App
TX01772,AC0149,2024-05-12,deposit,28313.47,Online
TX01773,AC0165,2024-05-02,deposit,122413.83,Mobile App
TX01774,AC0193,2024-11-12,deposit,39113.95,Mobile App
TX01775,AC0243,2024-05-01,deposit,33963.24,Branch
TX01776,AC0334,2024-03-13,deposit,20930.77,Online
TX01777,AC0012,2024-10-21,deposit,38078.65,ATM
TX01778,AC0034,2024-08-04,withdrawal,34579.0,Online
TX01779,AC0265,2024-05-22,withdrawal,21175.87,Branch
TX01780,AC0254,2024-12-03,deposit,90895.17,Online
TX01781,AC0456,2024-11-07,deposit,120054.47,Mobile App
TX01782,AC0170,2024-06-13,deposit,49574.22,Branch
TX01783,AC0354,2024-06-24,deposit,134556.52,ATM
TX01784,AC0469,2024-08-14,withdrawal,65744.42,ATM
TX01785,AC0104,2024-10-09,withdrawal,19085.41,ATM
TX01786,AC0367,2024-07-20,withdrawal,147709.86,Online
TX01787,AC0345,2024-03-20,deposit,116131.79,Mobile App
TX01788,AC0321,2024-03-18,deposit,74168.09,Mobile App
TX01789,AC0240,2024-04-21,withdrawal,140915.4,Mobile App
TX01790,AC0454,2024-09-16,deposit,143263.77,Mobile App
TX01791,AC0476,2024-06-01,transfer,4727.43,Mobile App
TX01792,AC0002,2024-04-16,withdrawal,8327.81,Mobile App
TX01793,AC0409,2024-01-18,withdrawal,92347.22,Online
TX01794,AC0320,2024-09-14,withdrawal,20723.17,Branch
TX01795,AC0044,2024-01-20,transfer,118767.27,Branch
TX01796,AC0373,2024-01-28,deposit,134722.13,Branch
TX01797,AC0010,2024-12-11,transfer,71249.8,Branch
TX01798,AC0260,2024-03-26,transfer,68289.74,Online
TX01799,AC0191,2024-10-18,deposit,126357.68,Mobile App
TX01800,AC0426,2024-03-22,deposit,126494.06,Online
TX01801,AC0362,2024-07-26,withdrawal,120825.11,Branch
TX01802,AC0325,2024-07-25,withdrawal,141906.71,ATM
TX01803,AC0145,2024-10-20,transfer,40456.24,Mobile App
